,bel,bir,cla,clo,day,dayinyear,dub,kil,mal,month,mul,rpt,sha,val,year
43,1.949779169578922,1.3213464410451061,0.9001884370451827,1.2764923635781449,13,44,0.9641764638934793,1.7750578582886885,0.4172947602327742,2,0.9276463798224857,1.3926489132787003,0.8380089128302383,1.2956903871531833,61
44,-0.01082610412001547,1.1267094047904436,0.5875756773370113,1.1316694696196106,14,45,0.864555678796669,1.1708085379241386,-0.8525207787211612,2,1.0921674170003346,0.6103797365273754,0.4366784233634513,0.027202905057434567,61
45,0.4614342232446306,-0.18034083749366991,-0.3852452621991126,-0.05130772991224017,15,46,-1.2586320768619672,-0.8145121067553933,-0.9347351872645857,2,-0.2608718965641665,-1.536127999886486,-0.3012578241876532,0.1083731495351397,61
46,1.1307814898259037,1.4046035132990469,0.9297819673186626,0.8189712893784025,16,47,-1.8015259042664327,1.3926078907530683,0.799911136253347,2,1.077674210205765,0.5664815891552757,0.7015042257907124,1.3622121084723098,61
47,0.6223079357046754,1.0351877845553432,0.640741901733432,0.9475318194392608,17,48,-0.9878228030562488,0.6276241937426317,0.14112146274090256,2,0.7999077463209159,0.32072729018362567,0.5894655364682705,0.4530335525296089,61
48,0.6763184448445151,0.3043019048328116,0.606605980306279,0.3776181854490134,18,49,0.05647576728347544,-0.2478698591518408,-0.535849010031074,2,0.15374412764414072,-0.2286991346446525,-0.12780856938223364,0.16387552613138937,61
49,2.0693535920591897,0.6799289110453605,0.5096036673502227,0.8013987348191387,19,50,-0.19444970286985033,0.9025531941930435,0.5385294310763313,2,0.48108331219624095,0.47177760050986556,0.3970426801635324,0.6955676424561277,61
50,0.1556049381652631,0.13801316977572173,-0.3034212626199705,0.33048092971537935,20,51,-0.7169405462837771,0.35027222161708355,-0.7156698433255824,2,-0.10191436683941044,-0.4221623412245514,-0.08352558382342223,-0.06790582552640197,61
51,-0.3382883696995877,-0.865996219951975,-0.4641303641945488,-0.44508169261568714,21,52,-1.6837802181852866,-1.592309974522676,-1.8041293229537372,2,-1.2521301719629936,-1.1019604333049833,-0.8412597327558822,-0.5489037472951637,61
52,0.1839530752926374,0.33713114417534096,0.22631383697325344,0.7026770368144117,22,53,-0.48354089987911986,-0.12481123643243529,-0.5369644276414464,2,-0.012769294811618237,-0.18428599080918984,0.04806167899452077,0.31270890031710163,61
53,1.3068824559712002,1.5750264066496669,1.3530201872611134,1.5065976982165452,23,54,1.0231494075294294,1.2421410550469238,0.6328362738281906,2,0.801731588616678,1.3469311100433712,1.5163219412912288,0.985769475139878,61
54,-0.8054830727052469,-0.7859362983135573,-1.0702462944217679,-0.5373846766517548,24,55,-0.49756538521564975,-0.5984076963828134,-1.254912063029181,2,-0.7440811003698481,-0.8910540353642814,-1.20171841726437,-0.885209385766898,61
55,0.31241433573012445,0.7695281732540918,0.5879954084865597,0.6047825019434779,25,56,0.4758063563094525,0.7897502152629386,-0.41535141365383815,2,0.6392860993858076,0.8916851328815247,0.8537213504850458,0.8338384646728526,61
56,1.264409534301524,1.6976250377458568,1.4088558675373148,1.81280646334817,26,57,1.738971141395763,1.7711821847593692,0.9760714280499567,2,1.7053490365204158,1.8409823051717786,1.884682284505921,1.55753450321293,61
57,0.8908684923919632,0.25100529617096756,0.33993582410647727,0.6402068106243818,27,58,0.42172440495607294,-0.0028526554682834922,0.13905504941286356,2,0.3558154630440526,-0.41590121828411114,0.3609470836954619,0.35012618681712415,61
58,0.6704069281971811,0.9433081205163997,0.9780953557774411,0.8830133321982769,28,59,0.769922404066007,0.5077759287934308,-0.5310995114902073,2,0.9516881412163803,-0.057253427996495986,0.8611447390262645,0.2467359591783262,61
59,0.9804391547866417,0.2112110057783767,0.7855877778573425,0.5619271670727752,1,60,-0.045805659591856986,-0.11840571544505946,-0.3197249594881884,3,-0.042989136734727845,-0.09933873817132749,-0.29292927042715755,0.31452286159774034,61
60,0.6714212260200663,0.3556513402634564,0.2850344282617512,0.7002124920688301,2,61,0.08116423211689604,0.07159800016635069,-0.42430944304722185,3,0.3023495921082106,-0.11273535142210549,-0.1871732777358834,-0.24416430194866687,61
61,1.3565354622186825,0.253363261540279,0.7121482903647821,0.900055597325229,3,62,0.1629899013052063,0.669992463551923,-0.020013907476216005,3,-0.054962777692777284,0.023779079664360814,0.07024743295798101,0.7132099859054709,61
62,-0.25321060200876017,-0.37558253869742125,-0.7789862961194179,0.1026715686009293,4,63,-0.9457315342476984,-0.26005504748534436,-1.3112768962680135,3,-0.710984118033322,-0.409472962291222,-0.6184462803431057,-0.4815242643053917,61
63,-0.4060810830102865,0.7518626225768278,0.2632269301409246,0.3134394559594771,5,64,-1.13051469343327,0.7765964244143502,-0.38172450737235974,3,0.5415010079632037,-0.3504914784960661,0.766303593918419,0.9426697243680298,61
64,-0.6579826038440356,-0.9102117803202714,-0.870873537359633,-1.0090425152232096,6,65,-1.9762758641634737,-1.1638413705596904,-2.0484259863333496,3,-0.9986778086681125,-1.8147505685580196,-1.32407401699933,-0.6344164042752569,61
65,0.3462271640553206,-0.2200965214862955,-0.516450029958915,-0.49669644784485856,7,66,-1.687224689415958,-0.3866637018356131,-1.318134607008183,3,-0.48254287803536816,-1.385034596587344,-0.11233619075668824,-0.14014786860828501,61
66,0.5743031883329853,0.6493407101226317,-0.0995501673823999,0.09979927105075374,8,67,-2.449043554938283,0.3445998441069311,-0.156907092852189,3,-0.08529303845382893,-1.119683691985164,-0.02536384444708088,-0.5738180436348801,61
67,0.5719565950826517,1.0393573281374358,0.15320211722960225,0.46345515527502085,9,68,-1.6399955811930764,0.6627408513308796,0.25678941652182297,3,0.7024636770177514,-0.20290662680229574,0.5620240102820807,0.33965581137919254,61
68,-0.2627754713009677,0.1044506353461819,-0.21807600688861378,0.26647761311777735,10,69,-0.31919550039644523,-0.45946304468345534,-0.44615082534841694,3,-0.040865969305437184,-0.45285009603459786,-0.11720543471003941,-0.19289202224912397,61
69,1.288712961391676,0.7257760398940832,1.2070985861394827,0.8332067182339348,11,70,0.005893525006719486,0.43890277580093723,0.10918689287004564,3,0.3350376700376113,0.3013514498710903,-0.21506968852348896,0.9575361502108,61
70,1.0003609620757286,1.224353345174534,0.8914883076455228,1.2138561781382413,12,71,1.1908082063220318,0.8501867026725931,0.8526334929159994,3,1.400576925311598,0.3203084652029677,0.7020667446209586,0.4768015069561086,61
71,0.8946525983554635,0.6683943268209754,0.3228205182088808,0.47162032227721856,13,72,0.6808794910192095,-0.29674670067539893,0.3721938006746875,3,0.9842311727203861,-0.32841621362398227,0.02764376610192037,0.03882216430366332,61
72,0.9455119002854293,-0.08242003080502248,0.4440015933596932,0.03605779562395693,14,73,-0.4506728000302851,-0.42974715750433073,-0.08290189014958312,3,-0.051212191010815776,-0.1534584965233504,-0.3324695208700322,0.7126271578431802,61
73,1.22929047223167,0.3225808074970629,0.8767025531377677,0.9154092442585489,15,74,0.25481501175350363,0.44723367544605797,-0.32664282618559787,3,-0.11366845000216831,-0.33723084676933623,-0.020699024487897087,0.7560275990893577,61
74,0.9647509850033391,-0.07393994570651317,-0.8764190276666252,-0.4011204080374583,16,75,-1.9677748608523327,-0.7017480072617477,-0.7776948218423978,3,-0.7310643601349954,-1.763968875022625,-0.41410862418541267,0.3312189039780574,61
75,1.3232844092618714,0.7181307133995696,1.010124674332319,1.1621118977136347,17,76,0.5306501516682792,0.5630951288507294,0.4283850166635665,3,0.8548533439909147,0.47766281292324,0.6300779402536758,0.6328107845485368,61
76,0.871065513690773,0.6820508229080025,0.3362603991966214,1.0558315184312022,18,77,0.5652748012503552,1.0464355650062995,0.9286290754762907,3,0.9376876696856921,0.6679693758346472,0.5128125045233509,0.7232655095867871,61
77,-0.404964924390552,-0.3717459925881081,-0.5097698354065745,0.07714302790676214,19,78,-0.5125864394305053,-0.11367474547697157,-0.7792009685119591,3,-0.44057823050854855,-0.2620078391408177,-0.8955677685504445,-0.29583184033161275,61
78,0.11572866162586694,0.6424121272495195,0.2637973715720506,0.922568602141569,20,79,0.9543355669371254,0.9954954853239564,0.6988735461506227,3,0.9787686067288658,0.16404546451792176,0.11547086985495665,-0.10529003824444763,61
79,-0.761254308720453,0.10412085968382098,-0.48116990582536817,0.3142662075411115,21,80,-0.4077911285651163,0.19671661231830356,-0.18083760420210848,3,-0.05684137363098047,-0.625085562326437,-0.7132257479388179,-0.06831889782114993,61
80,-0.9905322819768951,-0.7796260681649021,-0.9075684178587796,0.019669426024447025,22,81,-0.4412392215148655,-0.6282395440400196,-0.4577281014101229,3,-0.18819815758913297,-1.351779249686236,-1.3353359706773558,-1.4832004880960605,61
81,0.27682411334067547,-0.0015890790639790963,-0.2835668420120201,-0.12978793971942193,23,82,0.16571050423924524,-0.39707253580842,0.3397137042848464,3,0.22406768404194985,-1.3367005745211828,-0.9695917804737381,-2.0907339509280276,61
82,0.15550674364784198,-0.22987776100987323,0.3410764411383519,0.28727404848952426,24,83,-0.32865602432476543,-0.5781325119366122,-0.07741868414140522,3,0.27455692131266557,-1.3546336323873986,-0.5334735576811135,-0.6975511829492385,61
83,1.1704395485204029,0.5932421113073002,0.8372614410687357,1.0611665186800696,25,84,0.15041900896709284,-0.25109967874763484,0.7805584111621182,3,0.6731283835563167,-0.5784161943877165,-0.03238676827160955,0.14520428222581352,61
84,0.31647448755801627,0.655830216469859,0.38936771091168537,0.9608313632479589,26,85,0.7054670591974141,0.6009113025961772,0.9084284782428478,3,1.136776158250695,0.4050464510165646,0.49213511603380966,0.15012552666821954,61
85,-1.196264788285355,-1.0072382744096955,-2.137479378401321,-0.3885867309333003,27,86,-0.7110580850047048,-1.2177877828510293,-0.08142243032735583,3,-0.5394039050608556,-1.4458326519749027,-2.0693451791981516,-1.7446565752967147,61
86,0.7453895006379558,-0.07646776089645473,0.47150219197723414,0.3751754162552695,28,87,0.19123538459511707,-0.38167800017211617,0.5350201160718283,3,0.1965936398784955,-0.8205957384144191,-0.6091235207414158,-0.02485715075553272,61
87,0.8177739458273133,1.4145739008866092,0.913821764753941,1.0329222845392978,29,88,1.1933191442854496,1.3021840888740215,0.15199192854766053,3,1.6916113761229448,0.9321564091879173,1.3313907254778967,0.9375092947813649,61
88,0.38340719026594694,1.399814498168638,1.1750594322591736,0.9090739233198883,30,89,0.9028105925682275,0.917142360835567,-0.4125318312577443,3,1.2193999140383134,0.8619672421033255,0.9815079863558521,0.3976330694363055,61
89,-0.22598377811815726,0.5474990626939494,0.2289309468526507,-0.04192759909636649,31,90,0.4045394943273668,0.5516667241845403,-0.569614150547577,3,0.5730936056870702,-0.6960015810587227,0.03361203407302353,-0.5337641332879324,61
90,-0.22077327440773245,0.5528405486603322,-0.053320254999012766,-0.5242265487194225,1,91,0.3633546793228208,0.11663132962913168,-1.546957890867589,4,0.5707537399413531,-0.8168174175595971,-0.253173880919105,-0.920408340405355,61
91,-0.4436806223295038,-0.18321292651854743,-0.8407751237935872,-0.38537350696391526,2,92,-1.071851918702766,-0.8253410049573806,-0.42549765605102513,4,-0.4188195700135467,-0.9835822999237657,-1.4124641913918616,-1.4783313936303157,61
92,-0.3695235207847119,0.46033998374708396,0.02817215113671063,-0.9162337869792279,3,93,-0.9972725437032864,-0.6609120349473092,-1.0734428830880696,4,-0.22364603832108884,0.49565496987595475,-0.0502570071144613,-0.3918186618998684,61
93,0.22457926055756608,-0.13973953891307167,0.03356467280860859,-0.12216539472214868,4,94,-0.8581505549615732,0.13458961472011252,-0.599183336414151,4,-0.19568652497388267,0.27142067171231826,-0.13933227508386237,0.5509371611749788,61
94,0.6410067449163135,0.8293022391676905,-0.03183304973689399,-0.02311005578070507,5,95,-0.09447094997952772,1.060707339416948,-0.38819614311921047,4,0.41461682166254044,0.9509523493575006,0.5470822244846565,0.7122096049679666,61
95,-0.5095718595949437,-0.6891629042954013,-0.22252581991817852,-0.47632683571755463,6,96,-1.1202652038668868,-0.9735075295893905,-0.6624678592209653,4,-0.5815601947525493,-1.7804103931363269,-1.0243269889492188,-0.46495618363866315,61
96,-1.0461014741440764,-0.4881166648528827,-1.095747808405035,-1.2927197741612417,7,97,-1.0215998462402245,-0.7661458557319455,-1.5065587019717528,4,-0.706720321024033,-0.821165875994845,-1.00789633258825,-0.7211278317722901,61
97,-0.31126232728630726,0.18930058608838043,0.3692216295167441,-0.023727127490776056,8,98,-0.19288549535222263,-0.5295175380222933,-0.7197670410601655,4,0.18766644594147033,-0.3665129841073686,-0.20266434911039263,0.15653977431460472,61
98,-0.5162719504883405,0.7312564331031602,0.2777238117683866,0.4158852357218871,9,99,0.07498423523479018,0.6841054395514943,-0.014226954359242618,4,0.48058179091260445,0.20433769255636294,0.27921908686514546,0.1307198397944235,61
99,-1.0296274343837697,-0.6910260711125408,-1.2131370854151666,-0.9880711169801412,10,100,-1.0379015201842856,-1.0315246322199196,-0.6856034186343205,4,-0.5931582906152362,-1.4030402915631242,-1.022510788824367,-1.2667823520706474,61
100,0.5248695983984635,0.4073875523229077,0.3545282480133333,0.2599484752214353,11,101,-0.908489132145749,0.23352202980047,-0.3994036327805705,4,0.15877110779239104,-0.31748388311799286,-0.3303489480615364,0.3458560173051902,61
101,-0.8280452793054913,-0.4234729219182672,-0.8449594831326548,-0.8052334103293007,12,102,-0.6743723717154992,-0.27867770871285097,-1.671184378624544,4,-1.0255158586498296,-0.28605213377253647,-1.0567673692152506,-0.05752902072575034,61
102,-1.114613872829344,0.10207575882355548,-0.8393192302874195,-0.1851720875980582,13,103,-0.3213574676426294,0.9100167984997102,-1.842325548020326,4,-0.09265139829857322,0.5870142837251583,-0.6461184595258891,-0.20080887767645494,61
103,-0.8168720596359066,-0.44839544430484,-0.9058697217845506,-0.13080825547082683,14,104,-1.2853246710887523,-0.3061669270940507,-1.3584784097877078,4,-0.6497882545750696,-0.3000270523616558,-0.3214373257348661,-0.8911968360006084,61
104,-1.4471331581750073,-1.6959505835106905,-1.655503722775147,-1.1384868208930379,15,105,-1.9234437325013287,-1.1361902517329565,-1.5586269727359194,4,-1.3175687430580627,-1.5330796412933394,-1.7609709704840326,-0.8240784992510828,61
105,-0.01440754835866009,-1.0862731180916445,-0.7051538539710277,-0.9892924600174814,16,106,-1.7528538447758462,-1.2792831060774352,-0.8513776636402164,4,-1.3876894754720175,-1.6598851743062373,-1.172517597990912,-0.6802444733886229,61
106,-0.4890314924518189,-2.099947993401506,-1.5441782361975651,-1.1817973341498265,17,107,-1.215698434392461,-1.6472371946854287,-1.4431568217629258,4,-1.3051621846655745,-1.8722258716357891,-2.2042281588757753,-1.5626319256937227,61
107,0.039795001688549145,0.10964134296471216,0.4020734109597867,0.2573613826345037,18,108,-0.867591533454159,-0.12911289557385416,-0.5830045104936397,4,-0.1619977607367411,-0.211797124735356,0.3647951045080663,0.41512815249615226,61
108,1.0141596972184665,1.0593428993925733,1.00913103924207,1.1794134709246438,19,109,0.7020253090803624,1.3138820324173985,0.7703951989005426,4,1.0828273697259112,0.8154676684378903,0.8117615907494415,0.6825472070387038,61
109,0.8546938975103296,0.9793321767014432,0.5260186173516431,0.6883918747769175,20,110,0.5798346858020645,1.3632343616661298,0.7251522790213197,4,0.7022841802190087,1.4681046621236888,0.6212516987618857,0.9217627006387769,61
110,0.7860734109318668,0.5098453931071348,0.8465781705724661,0.35951703638126226,21,111,0.050623390020836274,0.9787313111590953,-0.44277382486800076,4,0.22071154488252365,0.6078815604060265,0.34294521853371907,0.7070861816408558,61
111,-1.161740469111721,-0.3769425973490104,-0.7653748229599434,-0.24102874115509632,22,112,-0.3929221689554628,-0.32111976349810434,-1.975531105819311,4,-0.8445936100489229,-0.7426657454375881,-0.4549875120119043,-0.9753291509134897,61
112,-0.30490162503969975,0.7701503289827031,0.5182020501969438,0.5233935967140558,23,113,0.3062662380723497,0.9647808391049061,-0.7195109501433369,4,0.8364318157672322,0.07833648556380161,0.2508500745238436,-0.4436104732108171,61
113,-0.48261604956587306,-0.18676129695586605,-0.17870579496799388,-0.11125353168694083,24,114,-0.944713050790816,-0.3083566655167507,-1.1445622968323257,4,-0.5064335490824061,-0.43562678228541013,-0.5205110562681733,-0.4007527038229533,61
114,-0.050786092464187194,0.5414707432649518,0.8176291381662874,0.6951719963089552,25,115,0.8757826047555887,0.5547884427486095,0.3945384801396473,4,0.6908680917537349,0.4140102237055381,0.18011360805470183,0.3735172396482344,61
115,-0.7852361929982972,0.24467351634131837,-0.3448161085524385,-0.49790126003518015,26,116,-0.7303507871142415,0.032592633149848976,-0.44443259504124777,4,-0.09243533616806396,0.7904062410157372,0.5429740123406961,0.8040625904586007,61
116,-1.0083509274775133,-0.9613342626613305,-1.2552307940648026,-0.8498101323922372,27,117,-0.6598028726289865,-0.6109622755723799,-1.2780908109580695,4,-0.6552025253389162,-1.7878874997026502,-1.5144695043819907,-0.6086298431090221,61
117,-1.5372441892451953,-1.6208601349812792,-2.0019739201712197,-1.5153891182524637,28,118,-1.7630965124232547,-1.4236315668225281,-2.4663601933440424,4,-1.6409964096052887,-1.3433113846783762,-1.4015418075052288,-0.7310824476534531,61
118,0.12220681656089125,-0.6972176112331938,-0.29835607955280413,-1.0181158203662595,29,119,-1.2757446132936903,-0.5983030122186385,-2.6505345137049576,4,-1.027455843710389,-0.3897739981295042,-0.6634360668058887,-0.050115806324269895,61
119,-0.015733340548400768,-0.1417785721711456,0.11798205604991713,-0.40983874512853247,30,120,-0.9546976017099652,-0.04093448046352217,-1.052138581251257,4,-0.21369148313277864,0.019170990877448717,-0.06331224375931022,0.226793386963428,61
120,0.9996859945149137,0.8498385463543399,1.2101613308237256,0.4282492508647407,1,121,0.20359651170702925,1.0422141277230725,-0.5935768300348327,5,0.44858143996704736,0.7524366390741182,0.7242829562155008,0.7370567259089249,61
121,0.125247966700248,1.1341559143470874,0.4400171815346334,0.5916297837645534,2,122,0.30958524954569777,0.7922950645100724,-0.3176629125102913,5,0.7603742681768325,1.244964410554361,1.1013218168592744,0.8973533745209804,61
122,0.5385598474898363,0.4992992536511416,0.5028562136830834,0.3367656764748583,3,123,0.1206772797690489,0.7985333828237526,-0.38383788977800193,5,0.43247574629992347,-0.09104439414300981,0.1935374961106873,0.22856993854450147,61
